SUBCATEGORY,CATEGORY,SECTION,AVG_QTY_STRUK_MONTH_BEFORE,AVG_QTY_STRUK_MONTH_AFTER,AVG_QTY_STRUK_MONTH_GROWTH,AVG_STRUK_MONTH_BEFORE,AVG_STRUK_MONTH_AFTER,AVG_STRUK_MONTH_GROWTH,PURCHASE_FREQUENCY_BEFORE,PURCHASE_FREQUENCY_AFTER,PURCHASE_FREQUENCY_GROWTH,SPT_BEFORE,SPT_AFTER,SPT_GROWTH,SPB_BEFORE,SPB_AFTER,SPB_GROWTH,BUYER_COUNT_BEFORE,BUYER_COUNT_AFTER,BUYER_COUNT_GROWTH
1121C - GRASS JELLY,1121 - DESSERT,CHILLER,1.24,1.55,0.25,239.0,115.67,-0.516,1.17,1.21,0.0342,10582.0,13257.0,0.2528,12397.0,16085.0,0.2975,408.0,286.0,-0.299
1151B - JUICE TETRAPACK 125-150ML,1151 - RTD JUICE,CHILLER,2.35,1.76,-0.2511,15.5,17.0,0.0968,1.11,1.02,-0.0811,10584.0,7718.0,-0.2708,11718.0,7872.0,-0.3282,28.0,50.0,0.7857
1151C - JUICE TETRAPACK 200ML,1151 - RTD JUICE,CHILLER,1.44,1.67,0.1597,42.5,77.67,0.8275,1.21,1.27,0.0496,12416.0,14290.0,0.1509,15077.0,18194.0,0.2067,70.0,183.0,1.6143
1151D - JUICE TETRAPACK 240-250ML,1151 - RTD JUICE,CHILLER,1.78,1.73,-0.0281,290.0,396.0,0.3655,1.18,1.21,0.0254,13537.0,13555.0,0.0013,16023.0,16398.0,0.0234,490.0,982.0,1.0041
1151E - JUICE TETRAPACK 750-1200ML,1151 - RTD JUICE,CHILLER,1.05,1.24,0.181,642.0,42.33,-0.9341,1.37,1.23,-0.1022,16033.0,34235.0,1.1353,22041.0,42213.0,0.9152,934.0,103.0,-0.8897
1151F - JUICE PET 200-450ML,1151 - RTD JUICE,CHILLER,1.17,1.4,0.1966,3167.0,523.33,-0.8348,1.74,1.22,-0.2989,7612.0,12256.0,0.6101,13239.0,14997.0,0.1328,3642.0,1283.0,-0.6477
1151H - JUICE CAN 230-350ML,1151 - RTD JUICE,CHILLER,1.5,1.55,0.0333,67.0,97.67,0.4578,1.14,1.09,-0.0439,17464.0,18008.0,0.0311,19832.0,19687.0,-0.0073,118.0,268.0,1.2712
1154A - RTD TEA TETRAPACK 200-240ML,1154 - RTD TEA,CHILLER,3.04,2.81,-0.0757,190.0,160.0,-0.1579,1.2,1.21,0.0083,28673.0,14173.0,-0.5057,34480.0,17180.0,-0.5017,316.0,396.0,0.2532
1154B - RTD TEA TETRAPACK 250-500ML,1154 - RTD TEA,CHILLER,2.96,2.29,-0.2264,371.5,203.67,-0.4518,1.19,1.25,0.0504,11314.0,8561.0,-0.2433,13514.0,10741.0,-0.2052,622.0,487.0,-0.217
1154D - RTD TEA PET 250-420ML,1154 - RTD TEA,CHILLER,1.68,2.54,0.5119,2651.5,1247.33,-0.5296,1.55,1.47,-0.0516,6334.0,9761.0,0.541,9807.0,14301.0,0.4582,3425.0,2554.0,-0.2543
1154E - RTD TEA PET 450-500ML,1154 - RTD TEA,CHILLER,1.6,1.72,0.075,585.5,1020.33,0.7427,1.2,1.45,0.2083,11286.0,11694.0,0.0362,13499.0,16933.0,0.2544,979.0,2114.0,1.1593
1154G - RTD TEA CAN,1154 - RTD TEA,CHILLER,1.25,1.49,0.192,16.0,17.67,0.1044,1.28,1.1,-0.1406,13412.0,16543.0,0.2334,17168.0,18267.0,0.064,25.0,48.0,0.92
1154I - RTD TEA CARTON,1154 - RTD TEA,CHILLER,2.25,1.27,-0.4356,52.5,3.67,-0.9301,1.81,1.22,-0.326,208495.0,105545.0,-0.4938,377448.0,129000.0,-0.6582,58.0,9.0,-0.8448
1154J - RTD TEA PET >=1000ML,1154 - RTD TEA,CHILLER,1.25,1.16,-0.072,139.0,121.33,-0.1271,1.24,1.25,0.0081,19751.0,17170.0,-0.1307,24404.0,21477.0,-0.1199,225.0,291.0,0.2933
1154K - RTD MILK TEA PET,1154 - RTD TEA,CHILLER,1.69,1.34,-0.2071,295.5,221.33,-0.251,1.17,1.21,0.0342,14640.0,12105.0,-0.1732,17167.0,14667.0,-0.1456,504.0,548.0,0.0873
1154L - RTD TEA LESS SUGAR,1154 - RTD TEA,CHILLER,2.3,2.06,-0.1043,262.0,272.0,0.0382,1.34,1.38,0.0299,9541.0,9023.0,-0.0543,12787.0,12458.0,-0.0257,391.0,591.0,0.5115
1156A - RTD COFFEE TETRAPACK,1156 - RTD COFFEE,CHILLER,1.36,1.23,-0.0956,201.0,140.67,-0.3001,1.3,1.37,0.0538,10337.0,9409.0,-0.0898,13448.0,12891.0,-0.0414,309.0,308.0,-0.0032
"1156B - RTD COFFEE CAN, BOTTLE, PET",1156 - RTD COFFEE,CHILLER,1.66,1.67,0.006,1939.5,1916.33,-0.0119,1.55,1.62,0.0452,11562.0,11232.0,-0.0285,17947.0,18185.0,0.0133,2499.0,3551.0,0.421
1231C - TRADITIONAL DRINK TETRAPACK,1231 - TRADITIONAL DRINK,CHILLER,1.14,1.17,0.0263,3.5,2.0,-0.4286,1.0,1.0,0.0,10500.0,11517.0,0.0969,10500.0,11517.0,0.0969,7.0,6.0,-0.1429
2022A - SPECIALTY LIQUID MILK,2022 - SPECIALTY LIQUID MILK,CHILLER,2.54,2.15,-0.1535,100.0,180.33,0.8033,1.3,1.3,0.0,24785.0,23390.0,-0.0563,32189.0,30492.0,-0.0527,154.0,415.0,1.6948
2023A - TETRAPAK LIQUID MILK 100-130ML,2023 - TETRAPACK LIQUID MILK,CHILLER,2.88,3.31,0.1493,1960.0,2062.67,0.0524,1.57,1.74,0.1083,11984.0,14111.0,0.1775,18799.0,24500.0,0.3033,2499.0,3564.0,0.4262
2023B - TETRAPAK LIQUID MILK 160-200ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.69,1.83,0.0828,1408.5,1343.67,-0.046,1.31,1.41,0.0763,11137.0,11937.0,0.0718,14545.0,16795.0,0.1547,2157.0,2865.0,0.3282
2023C - TETRAPAK LIQUID MILK 220-250ML,2023 - TETRAPACK LIQUID MILK,CHILLER,1.81,1.71,-0.0552,2802.0,2622.0,-0.0642,1.43,1.52,0.0629,13539.0,12772.0,-0.0567,19365.0,19406.0,0.0021,3918.0,5177.0,0.3213
2023F - TETRAPAK LIQUID MILK CARTON,2023 - TETRAPACK LIQUID MILK,CHILLER,1.48,1.69,0.1419,326.5,306.33,-0.0618,1.81,1.92,0.0608,183024.0,204385.0,0.1167,331066.0,392949.0,0.1869,361.0,478.0,0.3241
2024A - CAN LIQUID MILK,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,2.62,2.71,0.0344,1578.5,1628.67,0.0318,1.38,1.47,0.0652,33346.0,31554.0,-0.0537,46010.0,46507.0,0.0108,2288.0,3315.0,0.4489
2024C - BOTTLE LIQUID MILK 160-310ML,2024 - BOTTLE - CAN LIQUID MILK,CHILLER,1.51,2.73,0.8079,591.0,798.67,0.3514,1.25,1.37,0.096,10181.0,13198.0,0.2963,12735.0,18081.0,0.4198,945.0,1749.0,0.8508
2025A - PLANT BASED MILK 190-350ML,2025 - PLANT BASED LIQUID MILK,CHILLER,1.58,1.56,-0.0127,714.5,809.33,0.1327,1.41,1.47,0.0426,13755.0,13632.0,-0.0089,19365.0,20097.0,0.0378,1015.0,1647.0,0.6227
2025B - PLANT BASED MILK 1L,2025 - PLANT BASED LIQUID MILK,CHILLER,1.86,1.21,-0.3495,10.5,48.67,3.6352,1.05,1.25,0.1905,62786.0,39742.0,-0.367,65925.0,49593.0,-0.2477,20.0,117.0,4.85
6212A - YOGHURT PACK,6212 - YOGHURT,CHILLER,1.34,1.34,0.0,976.0,958.0,-0.0184,1.39,1.55,0.1151,14415.0,14491.0,0.0053,20027.0,22488.0,0.1229,1405.0,1852.0,0.3181
6212B - YOGHURT LIQUID 70-80G,6212 - YOGHURT,CHILLER,3.51,3.56,0.0142,832.5,893.67,0.0735,1.37,1.47,0.073,12019.0,11843.0,-0.0146,16416.0,17350.0,0.0569,1219.0,1830.0,0.5012
6212C - YOGHURT LIQUID 100-330ML,6212 - YOGHURT,CHILLER,1.57,1.56,-0.0064,1187.0,1064.67,-0.1031,1.33,1.35,0.015,14641.0,14597.0,-0.003,19472.0,19747.0,0.0141,1785.0,2361.0,0.3227
6218A - PUDDING CUP 85-150ML,6218 - PUDDING,CHILLER,1.68,2.15,0.2798,37.0,9.0,-0.7568,1.14,1.29,0.1316,11112.0,19496.0,0.7545,12651.0,25067.0,0.9814,65.0,21.0,-0.6769
6218C - SOFT PUDDING,6218 - PUDDING,CHILLER,1.54,1.51,-0.0195,156.0,309.67,0.9851,1.12,1.27,0.1339,11687.0,11412.0,-0.0235,13116.0,14464.0,0.1028,278.0,733.0,1.6367
6226A - CHILLED MEAT BALLS,6226 - CHILLED MEAT BALLS,CHILLER,1.46,1.39,-0.0479,664.0,530.67,-0.2008,1.28,1.29,0.0078,12890.0,12358.0,-0.0413,16476.0,15917.0,-0.0339,1039.0,1236.0,0.1896
6227A - CHILLED SAUSAGES,6227 - CHILLED SAUSAGES,CHILLER,1.75,1.77,0.0114,2859.5,2799.0,-0.0212,1.44,1.54,0.0694,15792.0,15856.0,0.0041,22738.0,24452.0,0.0754,3972.0,5445.0,0.3708
6234A - FROZEN SEAFOOD,6234 - FROZEN SEAFOOD,CHILLER,1.17,1.2,0.0256,39.0,41.0,0.0513,1.18,1.28,0.0847,32276.0,31782.0,-0.0153,38144.0,40721.0,0.0676,66.0,96.0,0.4545
6521G - LOKAL FRUIT BANANA,6521 - LOCAL FRUIT,CHILLER,1.3,1.4,0.0769,5.0,3.33,-0.334,1.0,1.0,0.0,7800.0,8400.0,0.0769,7800.0,8400.0,0.0769,10.0,10.0,0.0
6524A - SEASONAL FRUIT,6524 - SEASONAL FRUIT,CHILLER,1.0,,,0.5,,,1.0,,,41900.0,,,41900.0,,,1.0,,
3511A - FLOOR CLEANER CARBOLIC,3511 - FLOOR CLEANER,HOUSE HOLD,1.39,1.43,0.0288,1799.5,1919.67,0.0668,1.24,1.41,0.1371,24028.0,24568.0,0.0225,29727.0,34543.0,0.162,2909.0,4096.0,0.408
3511B - FLOOR CLEANER FRAGRANCE,3511 - FLOOR CLEANER,HOUSE HOLD,1.57,1.6,0.0191,2331.0,2396.0,0.0279,1.28,1.44,0.125,21549.0,21257.0,-0.0136,27675.0,30583.0,0.1051,3630.0,4996.0,0.3763
3512A - GLASS CLEANER,3512 - GLASS CLEANER,HOUSE HOLD,1.48,1.48,0.0,295.5,299.0,0.0118,1.15,1.2,0.0435,9766.0,9740.0,-0.0027,11273.0,11680.0,0.0361,512.0,748.0,0.4609
3513A - TOILET CLEANER 100-350ML,3513 - TOILET CLEANER,HOUSE HOLD,1.48,1.34,-0.0946,194.0,79.67,-0.5893,1.15,1.25,0.087,10662.0,16541.0,0.5514,12239.0,20698.0,0.6912,338.0,191.0,-0.4349
3513B - TOILET CLEANER 350-600ML,3513 - TOILET CLEANER,HOUSE HOLD,1.25,1.29,0.032,506.5,605.67,0.1958,1.11,1.18,0.0631,24745.0,23309.0,-0.058,27486.0,27395.0,-0.0033,912.0,1546.0,0.6952
3513C - TOILET CLEANER 700-1000ML,3513 - TOILET CLEANER,HOUSE HOLD,1.26,1.3,0.0317,1000.5,984.0,-0.0165,1.16,1.25,0.0776,24595.0,25422.0,0.0336,28448.0,31773.0,0.1169,1730.0,2362.0,0.3653
3513D - TOILET CLEANER >1000ML,3513 - TOILET CLEANER,HOUSE HOLD,1.08,1.24,0.1481,19.0,19.67,0.0353,1.15,1.11,-0.0348,76137.0,80234.0,0.0538,87673.0,89317.0,0.0188,33.0,53.0,0.6061
3514A - KITCHEN CLEANER,3514 - KITCHEN CLEANER,HOUSE HOLD,1.08,1.02,-0.0556,55.5,49.67,-0.105,1.02,1.03,0.0098,22808.0,21719.0,-0.0477,23227.0,22474.0,-0.0324,109.0,144.0,0.3211
3514B - OTHER KITCHEN CLEANER,3514 - KITCHEN CLEANER,HOUSE HOLD,1.31,1.48,0.1298,14.5,15.33,0.0572,1.12,1.18,0.0536,32386.0,36307.0,0.1211,36123.0,42823.0,0.1855,26.0,39.0,0.5
3516A - DISHWASHING CLEANER 100-250ML,3516 - DISHWASHING CLEANER,HOUSE HOLD,2.11,1.43,-0.3223,53.5,2.33,-0.9564,1.19,1.0,-0.1597,9187.0,6029.0,-0.3437,10922.0,6029.0,-0.448,90.0,7.0,-0.9222
3516B - DISHWASHING CLEANER 300-550ML,3516 - DISHWASHING CLEANER,HOUSE HOLD,1.55,1.66,0.071,401.0,426.0,0.0623,1.14,1.18,0.0351,13879.0,15180.0,0.0937,15766.0,17947.0,0.1383,706.0,1081.0,0.5312
3516C - DISHWASHING CLEANER 600-800ML,3516 - DISHWASHING CLEANER,HOUSE HOLD,1.93,1.96,0.0155,9469.0,9234.67,-0.0247,1.47,1.69,0.1497,20304.0,20657.0,0.0174,29893.0,34949.0,0.1691,12863.0,16375.0,0.273
3516D - DISHWASHING CLEANER >1000ML,3516 - DISHWASHING CLEANER,HOUSE HOLD,1.35,1.36,0.0074,2122.5,2300.33,0.0838,1.28,1.46,0.1406,22725.0,22557.0,-0.0074,29012.0,32911.0,0.1344,3325.0,4730.0,0.4226
3611A - AEROSOL INSECTICIDES 600-700ML,3611 - AEROSOL INSECTICIDES,HOUSE HOLD,1.28,1.25,-0.0234,1429.5,1678.0,0.1738,1.22,1.37,0.123,51837.0,50935.0,-0.0174,63064.0,69752.0,0.1061,2350.0,3676.0,0.5643
3611B - AEROSOL INSECTICIDES 200-400ML,3611 - AEROSOL INSECTICIDES,HOUSE HOLD,1.07,1.06,-0.0093,793.0,957.0,0.2068,1.13,1.23,0.0885,27767.0,27348.0,-0.0151,31433.0,33756.0,0.0739,1401.0,2326.0,0.6602
3611C - AEROSOL INSECTICIDES 10-100ML,3611 - AEROSOL INSECTICIDES,HOUSE HOLD,1.15,1.22,0.0609,210.0,295.67,0.408,1.17,1.3,0.1111,29574.0,30940.0,0.0462,34503.0,40299.0,0.168,360.0,681.0,0.8917
3612A - COIL INSECTICIDES,3612 - COIL INSECTICIDES,HOUSE HOLD,1.51,1.5,-0.0066,413.0,494.33,0.1969,1.42,1.54,0.0845,8233.0,8440.0,0.0251,11684.0,12970.0,0.1101,582.0,965.0,0.6581
3613B - LIQUID INSECTICIDES 400-900ML,3613 - LIQUID INSECTICIDES,HOUSE HOLD,1.0,1.0,0.0,2.0,1.0,-0.5,1.0,1.5,0.5,40225.0,36367.0,-0.0959,40225.0,54550.0,0.3561,4.0,2.0,-0.5
3614B - LOTION INSECTICIDES 50-100G,3614 - LOTION INSECTICIDES,HOUSE HOLD,1.2,1.23,0.025,434.5,386.0,-0.1116,1.13,1.16,0.0265,16527.0,17272.0,0.0451,18725.0,20001.0,0.0681,767.0,1000.0,0.3038
3615A - ELECTRIC INSECTICIDES LIQUID,3615 - ELECTRIC INSECTICIDES,HOUSE HOLD,1.26,1.31,0.0397,1204.0,1287.33,0.0692,1.33,1.47,0.1053,25875.0,25295.0,-0.0224,34462.0,37074.0,0.0758,1808.0,2635.0,0.4574
3615B - ELECTRIC INSECTICIDES MAT,3615 - ELECTRIC INSECTICIDES,HOUSE HOLD,1.11,1.14,0.027,199.5,250.0,0.2531,1.14,1.23,0.0789,14508.0,15025.0,0.0356,16539.0,18503.0,0.1187,350.0,609.0,0.74
3616A - INSECTICIDES OTHERS,3616 - OTHERS INSECTICIDES,HOUSE HOLD,1.37,1.38,0.0073,319.0,322.33,0.0104,1.16,1.2,0.0345,25858.0,25968.0,0.0043,29941.0,31194.0,0.0418,551.0,805.0,0.461
3621A - TOILET NAPHTHALENE,3621 - TOILET NAPHTHALENE,HOUSE HOLD,1.23,1.27,0.0325,510.5,457.67,-0.1035,1.13,1.21,0.0708,30382.0,31263.0,0.029,34201.0,37918.0,0.1087,907.0,1132.0,0.2481
3622A - CABINET NAPHTHALENE 150-300G,3622 - CABINET NAPHTHALENE,HOUSE HOLD,1.15,1.18,0.0261,282.0,269.0,-0.0461,1.09,1.11,0.0183,26278.0,28579.0,0.0876,28557.0,31812.0,0.114,519.0,725.0,0.3969
3622B - CABINET NAPHTHALENE 10-50G,3622 - CABINET NAPHTHALENE,HOUSE HOLD,1.21,1.22,0.0083,63.0,51.0,-0.1905,1.09,1.17,0.0734,32306.0,34296.0,0.0616,35091.0,40056.0,0.1415,116.0,131.0,0.1293
3623A - AEROSOL AIR FRESHENER 150-275,3623 - AEROSOL AIR FRESHENER,HOUSE HOLD,1.19,1.2,0.0084,465.5,334.67,-0.2811,1.14,1.2,0.0526,44410.0,45708.0,0.0292,50545.0,54762.0,0.0834,818.0,838.0,0.0244
3623B - AEROSOL AIR FRESHENER 300-400,3623 - AEROSOL AIR FRESHENER,HOUSE HOLD,1.17,1.16,-0.0085,204.0,234.67,0.1503,1.1,1.14,0.0364,34381.0,33866.0,-0.015,37912.0,38516.0,0.0159,370.0,619.0,0.673
3624A - GEL AIR FRESHENER 5-70G,3624 - GEL AIR FRESHENER,HOUSE HOLD,1.48,1.42,-0.0405,1437.5,1630.67,0.1344,1.2,1.26,0.05,18374.0,17581.0,-0.0432,22029.0,22190.0,0.0073,2398.0,3876.0,0.6163
3624B - GEL AIR FRESHENER 200-300G,3624 - GEL AIR FRESHENER,HOUSE HOLD,1.73,1.45,-0.1618,7.5,3.67,-0.5107,1.15,1.0,-0.1304,60340.0,44909.0,-0.2557,69623.0,44909.0,-0.355,13.0,11.0,-0.1538
3711B - POWDER DETERGENT 100-600G,3711 - POWDER DETERGENT,HOUSE HOLD,2.01,1.97,-0.0199,777.0,835.33,0.0751,1.33,1.43,0.0752,20038.0,19650.0,-0.0194,26614.0,28042.0,0.0537,1170.0,1756.0,0.5009
3711C - POWDER DETERGENT 601-990G,3711 - POWDER DETERGENT,HOUSE HOLD,1.5,1.48,-0.0133,1798.0,1612.33,-0.1033,1.33,1.43,0.0752,28757.0,27307.0,-0.0504,38159.0,39125.0,0.0253,2710.0,3376.0,0.2458
3711D - POWDER DETERGENT 1-2 KG,3711 - POWDER DETERGENT,HOUSE HOLD,1.38,1.33,-0.0362,3133.5,3194.33,0.0194,1.39,1.63,0.1727,43362.0,42411.0,-0.0219,60068.0,68933.0,0.1476,4524.0,5896.0,0.3033
3712B - CREAM DETERGENT 500-900G,3712 - CREAM DETERGENT,HOUSE HOLD,1.54,1.56,0.013,563.0,612.33,0.0876,1.24,1.38,0.1129,10527.0,9906.0,-0.059,13055.0,13713.0,0.0504,908.0,1327.0,0.4615
3714A - LIQUID DETERGENT BOTTLE,3714 - LIQUID DETERGENT,HOUSE HOLD,1.8,1.89,0.05,3818.0,3895.67,0.0203,1.44,1.62,0.125,35615.0,37163.0,0.0435,51207.0,60381.0,0.1792,5311.0,7193.0,0.3544
3714B - LIQUID DETERGENT 400-900ML,3714 - LIQUID DETERGENT,HOUSE HOLD,1.92,1.88,-0.0208,4661.0,4714.33,0.0114,1.48,1.76,0.1892,29857.0,28520.0,-0.0448,44088.0,50200.0,0.1386,6313.0,8035.0,0.2728
3714C - LIQUID DETERGENT >1000ML,3714 - LIQUID DETERGENT,HOUSE HOLD,1.49,1.47,-0.0134,990.0,1118.33,0.1296,1.35,1.58,0.1704,75242.0,75835.0,0.0079,101902.0,120126.0,0.1788,1462.0,2118.0,0.4487
3715A - MATIC POWDER DETERGENT,3715 - MATIC POWDER DETERGENT,HOUSE HOLD,1.3,1.28,-0.0154,10.0,15.67,0.567,1.05,1.47,0.4,92970.0,103877.0,0.1173,97863.0,152569.0,0.559,19.0,32.0,0.6842
3716A - MATIC LIQUID DETERGENT,3716 - MATIC LIQUID DETERGENT,HOUSE HOLD,1.65,1.74,0.0545,195.5,221.0,0.1304,1.37,1.54,0.1241,67507.0,70056.0,0.0378,92291.0,107766.0,0.1677,286.0,431.0,0.507
3721A - BLEACH,3721 - BLEACH,HOUSE HOLD,1.19,1.19,0.0,846.5,836.33,-0.012,1.23,1.3,0.0569,31374.0,30582.0,-0.0252,38574.0,39613.0,0.0269,1377.0,1937.0,0.4067
3722B - CONCENTRATE SOFTENER 250-500ML,3722 - CONCENTRATE FABRIC CONDITIONER,HOUSE HOLD,1.53,1.51,-0.0131,160.5,149.33,-0.0696,1.3,1.26,-0.0308,40435.0,37499.0,-0.0726,52763.0,47323.0,-0.1031,246.0,355.0,0.4431
3722C - CONCENTRATE SOFTENER 600-800ML,3722 - CONCENTRATE FABRIC CONDITIONER,HOUSE HOLD,1.65,1.55,-0.0606,2935.5,3251.33,0.1076,1.49,1.77,0.1879,35819.0,32858.0,-0.0827,53293.0,58104.0,0.0903,3946.0,5516.0,0.3979
3722D - CONCENTRATE SOFTENER 900ML-2L,3722 - CONCENTRATE FABRIC CONDITIONER,HOUSE HOLD,1.83,1.57,-0.1421,222.5,259.0,0.164,1.4,1.42,0.0143,77774.0,71110.0,-0.0857,108835.0,100642.0,-0.0753,318.0,549.0,0.7264
3723C - DILUTE SOFTENER 800-900ML,3723 - DILUTE FABRIC CONDITIONER,HOUSE HOLD,,2.3,,,3.33,,,1.0,,,43700.0,,,43700.0,,,10.0,
3723D - DILUTE SOFTENER REF 1-2L,3723 - DILUTE FABRIC CONDITIONER,HOUSE HOLD,1.74,2.15,0.2356,44.0,40.33,-0.0834,1.29,1.41,0.093,45795.0,57541.0,0.2565,59265.0,80959.0,0.3661,68.0,86.0,0.2647
3723E - DILUTE FRAGRANCE 800-900ML,3723 - DILUTE FABRIC CONDITIONER,HOUSE HOLD,1.95,1.98,0.0154,4301.0,4015.0,-0.0665,1.53,1.76,0.1503,23790.0,24213.0,0.0178,36407.0,42682.0,0.1724,5621.0,6833.0,0.2156
3724C - IRONING REF 200-500ML,3724 - IRONING,HOUSE HOLD,2.64,2.73,0.0341,3267.5,3436.0,0.0516,1.34,1.53,0.1418,14984.0,15403.0,0.028,20090.0,23512.0,0.1703,4874.0,6753.0,0.3855
3724D - IRONING BTL 300-500ML,3724 - IRONING,HOUSE HOLD,1.01,1.01,0.0,109.0,99.0,-0.0917,1.01,1.01,0.0,16624.0,16570.0,-0.0032,16778.0,16797.0,0.0011,216.0,293.0,0.3565
4251A - CLEANING EQUIPMENT HOME,4251 - CLEANING EQUIPMENT,HOUSE HOLD,1.32,1.24,-0.0606,226.0,195.33,-0.1357,1.17,1.16,-0.0085,18092.0,18985.0,0.0494,21131.0,22030.0,0.0425,387.0,505.0,0.3049
4251C - CLEANING EQUIPMENT KITCHEN,4251 - CLEANING EQUIPMENT,HOUSE HOLD,1.17,1.2,0.0256,886.5,745.0,-0.1596,1.09,1.11,0.0183,11507.0,11199.0,-0.0268,12539.0,12446.0,-0.0074,1627.0,2011.0,0.236
3111A - ANALGESIC BOTTLE,3111 - ANALGESIC,MEDICINE & BABY CARE,1.03,1.04,0.0097,16.0,71.0,3.4375,1.0,1.16,0.16,28272.0,27368.0,-0.032,28272.0,31681.0,0.1206,32.0,184.0,4.75
3111B - ANALGESIC STRIP,3111 - ANALGESIC,MEDICINE & BABY CARE,1.23,1.38,0.122,47.5,229.33,3.828,1.08,1.15,0.0648,5022.0,8933.0,0.7788,5422.0,10260.0,0.8923,88.0,599.0,5.8068
3112B - ANALGESIC & COLD REMEDIES STRIP,3112 - ANALGESIC & COLD REMEDIES,MEDICINE & BABY CARE,1.25,1.23,-0.016,30.5,166.0,4.4426,1.03,1.1,0.068,5531.0,7827.0,0.4151,5719.0,8605.0,0.5046,59.0,453.0,6.678
3113A - ANTACIDS BOTTLE,3113 - ANTACIDS,MEDICINE & BABY CARE,1.67,1.52,-0.0898,4.5,14.67,2.26,1.0,1.02,0.02,14278.0,15843.0,0.1096,14278.0,16212.0,0.1355,9.0,43.0,3.7778
3113B - ANTACIDS STRIP,3113 - ANTACIDS,MEDICINE & BABY CARE,1.9,1.44,-0.2421,115.0,136.33,0.1855,1.1,1.09,-0.0091,10015.0,11033.0,0.1016,10969.0,12066.0,0.1,210.0,374.0,0.781
3114B - KIDS COUGH BTL,3114 - KIDS COUGH MEDICINE,MEDICINE & BABY CARE,1.25,1.01,-0.192,2.0,24.33,11.165,1.33,1.06,-0.203,113250.0,21460.0,-0.8105,151000.0,22704.0,-0.8496,3.0,69.0,22.0
3115A - ADULT COUGH SYRUP 50-90ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.05,1.1,0.0476,195.5,237.67,0.2157,1.16,1.19,0.0259,24169.0,26098.0,0.0798,28126.0,31065.0,0.1045,336.0,599.0,0.7827
3115B - ADULT COUGH SYRUP 100-150ML,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.0,1.03,0.03,19.5,50.0,1.5641,1.05,1.06,0.0095,32305.0,28177.0,-0.1278,34051.0,29764.0,-0.1259,37.0,142.0,2.8378
3115C - ADULT COUGH STRIP,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,1.46,1.25,-0.1438,6.5,22.33,2.4354,1.18,1.12,-0.0508,4385.0,3819.0,-0.1291,5182.0,4265.0,-0.177,11.0,60.0,4.4545
3115D - ADULT COUGH SAC,3115 - ADULT COUGH MEDICINE,MEDICINE & BABY CARE,2.55,2.09,-0.1804,76.5,70.67,-0.0762,1.13,1.16,0.0265,8844.0,7873.0,-0.1098,10023.0,9171.0,-0.085,135.0,182.0,0.3481
3116A - DIARRHEA,3116 - DIARRHEA & CONSTIPATION,MEDICINE & BABY CARE,1.1,1.09,-0.0091,53.5,59.67,0.1153,1.13,1.19,0.0531,17656.0,16811.0,-0.0479,19886.0,19928.0,0.0021,95.0,151.0,0.5895
3116B - CONSTIPATION,3116 - DIARRHEA & CONSTIPATION,MEDICINE & BABY CARE,1.82,1.73,-0.0495,74.0,84.67,0.1442,1.24,1.41,0.1371,30173.0,25668.0,-0.1493,37526.0,36221.0,-0.0348,119.0,180.0,0.5126
3118A - ADULT SUPLEMENT STRONG,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.32,1.21,-0.0833,9.5,6.33,-0.3337,1.12,1.27,0.1339,12289.0,12011.0,-0.0226,13735.0,15213.0,0.1076,17.0,15.0,-0.1176
3118B - ADULT VITAMINS CALCIUM,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.11,1.12,0.009,61.5,79.0,0.2846,1.18,1.27,0.0763,48161.0,52071.0,0.0812,56960.0,66348.0,0.1648,104.0,186.0,0.7885
3118C - ADULT VITAMINS SKIN,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.11,1.06,-0.045,18.5,11.67,-0.3692,1.37,1.17,-0.146,35651.0,36489.0,0.0235,48856.0,42570.0,-0.1287,27.0,30.0,0.1111
3118D - ADULT VITAMINS VIT-C,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.66,1.69,0.0181,367.5,370.33,0.0077,1.18,1.23,0.0424,18992.0,18709.0,-0.0149,22371.0,23019.0,0.029,624.0,903.0,0.4471
3118E - ADULT SUPLEMENT ENERGY,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.19,1.12,-0.0588,72.0,95.0,0.3194,1.2,1.2,0.0,20407.0,18363.0,-0.1002,24488.0,22082.0,-0.0983,120.0,237.0,0.975
3118F - ADULT HEALTHY SUPLEMENT,3118 - ADULT VITAMINS/SUPLEMENT,MEDICINE & BABY CARE,1.07,1.03,-0.0374,72.0,86.33,0.199,1.11,1.09,-0.018,24656.0,30348.0,0.2309,27311.0,33026.0,0.2093,130.0,238.0,0.8308
